address_id,streetaddress,xcoord,ycoord,latitude,longitude,city,state,zipcode,maraddressrepositoryid,ward
5449,3920 Q STREET SE,404638.6,133363.76,38.86808454,-76.94654924,WASHINGTON,DC,20020,29209,7
5450,17 QUINCY PLACE NW,399148.38,138241.04,38.91203272,-77.0098193,WASHINGTON,DC,20001,226762,5
5451,1104 8TH STREET SE,400455.72,134371.92,38.87717856,-76.99474805,WASHINGTON,DC,20003,285834,8
5452,5013 13TH STREET NE,401163.43,142529.9,38.95066773,-76.98657822,WASHINGTON,DC,20017,15141,5
5453,2229 1ST STREET NW,398973.23,139119.76,38.91994833,-77.01184011,WASHINGTON,DC,20001,227977,5
5454,420 LURAY PLACE NW,398328.03,140429.12,38.93174247,-77.01928337,WASHINGTON,DC,20010,229065,1
5455,8TH STREET SE AND M STREET SE,400436.59382235,134293.90868035,38.87647548,-76.99496852,WASHINGTON,DC,20003,902302,8
5456,1405 21ST STREET NW,395974.98,137894.92,38.90890595,-77.046407,WASHINGTON,DC,20036,242669,2
5457,1613 GAINESVILLE STREET SE,401670.14,131905.71,38.85496046,-76.98075845,WASHINGTON,DC,20020,286345,8
5458,705 IRVING STREET NW,397932.16,140142.28,38.92915735,-77.02384821,WASHINGTON,DC,20010,232895,1
5459,8TH STREET SE AND L STREET SE,400436.45001435,134411.24701645,38.87753251,-76.9949701,WASHINGTON,DC,20003,904307,8
5460,620 HARVARD STREET NW,398064.16,139927.15,38.92722003,-77.02232526,WASHINGTON,DC,20001,237981,1
5461,438 EASTERN AVENUE NE,407577.46,136370.5,38.89514999,-76.91265151,WASHINGTON,DC,20019,310675,7
5462,1311 DELAWARE AVENUE SW,398659.48,133956.46,38.87343503,-77.01544802,WASHINGTON,DC,20024,298376,6
5463,3400 15TH STREET NE,401333.75,140460.01,38.93202132,-76.98461737,WASHINGTON,DC,20017,35242,5
5464,722 FARRAGUT STREET NW,398006.94,142537.8,38.9507374,-77.02299273,WASHINGTON,DC,20011,249997,4
5465,801 R STREET NW,397988.61,138345.63,38.91297268,-77.02319191,WASHINGTON,DC,20001,295460,2
5466,1515 U STREET NW,396942.3,138819.75,38.91724103,-77.03525828,WASHINGTON,DC,20009,226212,1
5467,1248 CARROLLSBURG PLACE SW,399156.37,134137.09,38.87506283,-77.00972213,WASHINGTON,DC,20024,69729,6
5468,127 ROCK CREEK CHURCH ROAD NW,398860.53,141634.44,38.9426012,-77.01314388,WASHINGTON,DC,20011,244520,4
5469,204 35TH STREET NE,404040.25,136092.49,38.89266895,-76.953428,WASHINGTON,DC,20019,52358,7
5470,504 INDEPENDENCE AVENUE SE,400070.75,135549.76,38.88778911,-76.99918452,WASHINGTON,DC,20003,14495,6
5471,I STREET SE AND 8TH STREET SE,400435.98003035,134605.66704864,38.87928392,-76.9949754,WASHINGTON,DC,20003,906632,6
5472,7208 BLAIR ROAD NW,398164.52,145443.77,38.97691545,-77.02118261,WASHINGTON,DC,20012,250949,4
5473,102 IRVING STREET NW,398843.03,140295.86,38.93054285,-77.01334349,WASHINGTON,DC,20010,243364,5
5474,714 QUINCY STREET NW,398084.82,141067.89,38.93749621,-77.02209018,WASHINGTON,DC,20011,249558,4
5475,968 MOUNT OLIVET ROAD NE,400896.89,138290.31,38.91247652,-76.98965867,WASHINGTON,DC,20002,82919,5
5476,500 R STREET NW,398343.24,138288.79,38.91246172,-77.01910279,WASHINGTON,DC,20001,279804,2
5477,913 W STREET NW,397786.29,139053.42,38.91934853,-77.025527,WASHINGTON,DC,20001,239384,1
5478,1300 LEEGATE ROAD NW,397401.41,146493.58,38.98637044,-77.02999336,WASHINGTON,DC,20012,259582,4
5479,820 A STREET SE,400509.05,135668.05,38.88885457,-76.99413249,WASHINGTON,DC,20003,80620,6
5480,2816 NORTHAMPTON STREET NW,395023.98,144297.58,38.96657812,-77.05741811,WASHINGTON,DC,20015,259881,4
5481,201 8TH STREET SE,400420.56,135501.89,38.88735779,-76.99515256,WASHINGTON,DC,20003,303632,6
5482,12TH STREET SE AND C STREET SE,400846.35001473,135355.07700133,38.8860346,-76.99024502,WASHINGTON,DC,20003,902656,6
5483,1200 - 1299 BLOCK OF PENN STREET NE,401191.20999999,137566.67000701,38.90595703,-76.98626635,WASHINGTON,DC,20002,813206,5
5484,2200 SOUTH CAPITOL STREET SE,399810.65,133036.43,38.86514803,-77.0021818,WASHINGTON,DC,20020,309941,8
5485,607 HARVARD STREET NW,398099.85,139964.76,38.92755891,-77.02191376,WASHINGTON,DC,20001,237935,1
5486,1239 C STREET SE,400912.4,135259.18,38.88517099,-76.98948386,WASHINGTON,DC,20003,70037,6
5487,1251 C STREET SE,400951.04,135259.8,38.88517653,-76.98903851,WASHINGTON,DC,20003,69646,6
5488,8030 14TH STREET NW,397246.14,146651.52,38.98779272,-77.03178615,WASHINGTON,DC,20012,256884,4
5489,13TH STREET SE AND C STREET SE,401014.13516689,135353.17412134,38.88601728,-76.98831115,WASHINGTON,DC,20003,904308,6
5490,1605 19TH STREET SE,401942.33,133628.94,38.87048347,-76.97761771,WASHINGTON,DC,20020,60275,8
5491,4831 NEW HAMPSHIRE AVENUE NW,398778.36,142412.54,38.94961044,-77.0140931,WASHINGTON,DC,20011,243523,4
5492,1328 INDEPENDENCE AVENUE SE,401101.97,135549.37,38.88778491,-76.98729845,WASHINGTON,DC,20003,67286,6
5493,2003 1ST STREET NW,398968.26,138814.25,38.91719619,-77.01189697,WASHINGTON,DC,20001,227655,5
5494,1750 P STREET NW,396478.07,137951.41,38.90941699,-77.04060685,WASHINGTON,DC,20036,238156,2
5495,1919 BENNETT PLACE NE,402119.54,136831.72,38.89933493,-76.97556576,WASHINGTON,DC,20002,53912,5
5496,6415 CHILLUM PLACE NW,398937.67,144452.32,38.96798551,-77.01225843,WASHINGTON,DC,20012,246258,4
5497,RHODE ISLAND AVENUE NE AND WASHINGTON PLACE NE,400532.25999845,139346.45700503,38.9219906,-76.99386211,WASHINGTON,DC,20018,911189,5
5498,209 6TH STREET NE,400154.59,136068.37,38.89246094,-76.99821804,WASHINGTON,DC,20002,51951,6
5499,77 58TH STREET SE,407169.82,135492.57,38.88724469,-76.9173597,WASHINGTON,DC,20019,79233,7
5500,562 24TH STREET NE,402378.88,136642.59,38.89763052,-76.97257672,WASHINGTON,DC,20002,7289,7
5501,2404 37TH STREET NW,393640.88,139260.99,38.92119817,-77.07333096,WASHINGTON,DC,20007,271805,3
5502,1235 SAVANNAH STREET SE,400969.51,130574.79,38.842972,-76.98883223,WASHINGTON,DC,20032,70135,8
5503,DELAFIELD STREET NE AND SOUTH DAKOTA AVENUE NE,400583.35999848,142445.83700791,38.94991071,-76.9932702,WASHINGTON,DC,20017,900354,5
5504,7934 14TH STREET NW,397176.64,146598.96,38.98731903,-77.03258813,WASHINGTON,DC,20012,256947,4
5505,2844 ALBEMARLE STREET NW,395151.45,142198.93,38.94767365,-77.0559324,WASHINGTON,DC,20008,219439,3
5506,2101 K STREET NW,395935.38,137219.4,38.90282045,-77.04685958,WASHINGTON,DC,20037,218615,2
5507,3RD STREET NW AND ALLISON STREET NW,398650.97001269,141942.19700745,38.94537294,-77.01556178,WASHINGTON,DC,20011,907318,4
5508,ROCK CREEK CHURCH ROAD NW AND 5TH STREET NW,398349.87999642,141057.02702262,38.93739855,-77.01903288,WASHINGTON,DC,20011,901677,Null
5509,813 SHERIDAN STREET NW,397847.36,144267.55,38.96631906,-77.02483914,WASHINGTON,DC,20011,254100,4
5510,859 OGLETHORPE STREET NE,400609.48,143319.52,38.95778139,-76.9929681,WASHINGTON,DC,20011,81522,4
5511,1318 ROXANNA ROAD NW,397268.02,146563.15,38.98699673,-77.03153325,WASHINGTON,DC,20012,257109,4
5512,NORTH CAPITOL STREET AND R STREET NW,399215.22710123,138304.12702008,38.91260076,-77.00904861,WASHINGTON,DC,20002,900804,5
5513,9TH STREET NW AND PENNSYLVANIA AVENUE NW,397920.12537202,136225.86218614,38.8938769,-77.02397514,WASHINGTON,DC,20004,905004,2
5514,1 D STREET SE,399242.72,135232.26,38.88492863,-77.00872823,WASHINGTON,DC,20003,277861,6
5515,4420 RESERVOIR ROAD NW,392863.31,138292.35,38.91246638,-77.08228753,WASHINGTON,DC,20007,271211,3
5516,1236 HARVARD STREET NW,397470.75,139848.13,38.92650668,-77.02916852,WASHINGTON,DC,20009,231703,1
5517,11TH STREET NW AND U STREET NW,397655.29001178,138792.74702053,38.91699963,-77.02703671,WASHINGTON,DC,20001,902033,1
5518,313 KENNEDY STREET NW,398540.42,143203.3,38.95673345,-77.01683971,WASHINGTON,DC,20011,284589,4
5519,11TH STREET NW AND R STREET NW,397655.31001177,138305.17700407,38.91260744,-77.02703482,WASHINGTON,DC,20009,900342,2
5520,328 ELM STREET NW,398534.36,138820.38,38.9172508,-77.01690027,WASHINGTON,DC,20001,229681,1
5521,641 Q STREET NW,398128.06,138158.62,38.91128867,-77.0215835,WASHINGTON,DC,20001,238483,2
5522,600 PENNSYLVANIA AVENUE SE,400199.02,135315.02,38.88567447,-76.99770612,WASHINGTON,DC,20003,5839,6
5523,5232 42ND STREET NW,392872.96,143367.15,38.95818175,-77.08222897,WASHINGTON,DC,20015,265913,3
5524,DELAWARE AVENUE SW AND I STREET SW,398875.7900129,134606.01700065,38.87928646,-77.01295635,WASHINGTON,DC,20024,901030,6
5525,636 12TH STREET NE,400814.48,136724.83,38.8983742,-76.99061073,WASHINGTON,DC,20002,2323,6
5526,303 13TH STREET SE,400992.71,135260.01,38.88517838,-76.98855822,WASHINGTON,DC,20003,41649,6
5527,1518 A STREET SE,401488.31,135669.94,38.88887048,-76.98284515,WASHINGTON,DC,20003,61824,7
5528,3RD STREET NW AND WEBSTER STREET NW,398655.37001271,141823.30702333,38.94430195,-77.01551079,WASHINGTON,DC,20011,904030,4
5529,841 2ND STREET SE,399674.54,134716.25,38.88028014,-77.00375093,WASHINGTON,DC,20003,318243,8
5530,4826 HAYES STREET NE,405870.16,136902.6,38.8999564,-76.9323277,WASHINGTON,DC,20019,17030,7
5531,6TH STREET NE AND L STREET NE,400134.99001408,137319.08701915,38.90372752,-76.99844373,WASHINGTON,DC,20002,905543,6
5532,1005 OTIS STREET NE,400664.55,140710.01,38.93427415,-76.99233526,WASHINGTON,DC,20017,76344,5
5533,49 U STREET NW,399069.9,138814.24,38.91719622,-77.01072496,WASHINGTON,DC,20001,227625,5
5534,400 G STREET NE,399966.31,136805.82,38.89910417,-77.00038838,WASHINGTON,DC,20002,28324,6
5535,1536 MONTANA AVENUE NE,401596.05,139346.0,38.92198553,-76.98159476,WASHINGTON,DC,20018,60985,5
5536,35TH STREET NW AND P STREET NW,394008.38997638,137875.35703567,38.90871818,-77.06908089,WASHINGTON,DC,20007,903776,2
5537,4504 CLAY STREET NE,405436.54,136248.82,38.8940697,-76.93733172,WASHINGTON,DC,20019,20703,7
5538,111 RALEIGH STREET SE,399426.51,130233.43,38.83989722,-77.00660574,WASHINGTON,DC,20032,74267,8
5539,2142 L STREET NW,395807.62,137303.84,38.90358051,-77.04833299,WASHINGTON,DC,20037,302238,2
5540,1523 EAST CAPITOL STREET SE,401496.05,135741.42,38.88951439,-76.98275578,WASHINGTON,DC,20003,61402,7
5541,2140 L STREET NW,395825.36,137289.01,38.903447,-77.04812838,WASHINGTON,DC,20037,242484,2
5542,5346 AMES STREET NE,406586.49,135903.21,38.89094846,-76.9240793,WASHINGTON,DC,20019,9713,7
5543,4500 WISCONSIN AVENUE NW,393017.52,142295.49,38.94852912,-77.08055019,WASHINGTON,DC,20016,264422,3
5544,3RD STREET SE AND M STREET SE,399823.14815779,134294.47613635,38.87648068,-77.00203811,WASHINGTON,DC,20003,901420,8
5545,310 ELM STREET NW,398579.22,138828.49,38.91732393,-77.016383,WASHINGTON,DC,20001,229697,1
5546,22ND STREET NW AND MASSACHUSETTS AVENUE NW,395768.46943402,138183.15649196,38.91150118,-77.04878977,WASHINGTON,DC,20008,903288,2
5547,1428 35TH STREET NW,393987.04,137863.91,38.90861525,-77.06932694,WASHINGTON,DC,20007,275488,2
5548,1525 26TH STREET NW,395263.16,138017.32,38.91000502,-77.05461487,WASHINGTON,DC,20007,277082,2
5549,1604 21ST PLACE SE,402105.22,133621.35,38.87041473,-76.97574068,WASHINGTON,DC,20020,60228,8
5550,4741 BROOKS STREET NE,405764.1,136078.19,38.89253052,-76.9335573,WASHINGTON,DC,20019,17500,7
5551,3215 45TH STREET NW,392334.4,140574.57,38.93302088,-77.08841145,WASHINGTON,DC,20016,274423,3
5552,2033 LAWRENCE STREET NE,402163.18,140448.82,38.93191886,-76.97505128,WASHINGTON,DC,20018,52303,5
5553,125 49TH PLACE NE,405990.67,135970.87,38.89156222,-76.93094656,WASHINGTON,DC,20019,69568,7
5554,5314 CHEVY CHASE PARKWAY NW,393910.51,143518.21,38.95955035,-77.07025948,WASHINGTON,DC,20015,264168,3
5555,11 GALVESTON PLACE SW,399282.97,128545.23,38.82468904,-77.00825734,WASHINGTON,DC,20032,74729,8
5556,614 E STREET SE,400188.27,135008.04,38.88290908,-76.99783011,WASHINGTON,DC,20003,4265,6
5557,1265 DELAFIELD PLACE NE,401100.41,142372.49,38.94924982,-76.9873055,WASHINGTON,DC,20017,69259,5
5558,506 E STREET NE,400076.5,136496.0,38.8963132,-76.99911814,WASHINGTON,DC,20002,13940,6
5559,3136 O STREET NW,394559.5,137823.22,38.90825243,-77.06272639,WASHINGTON,DC,20007,223689,2
5560,BENNING ROAD SE AND G STREET SE,405809.86000334,134852.84701686,38.88149153,-76.93304018,WASHINGTON,DC,20019,902192,7
5561,33RD STREET NW AND WISCONSIN AVENUE NW,394273.86047264,138291.80724407,38.91247147,-77.06602359,WASHINGTON,DC,20007,901918,2
5562,620 E STREET SE,400203.53,135006.57,38.88289583,-76.99765423,WASHINGTON,DC,20003,3879,6
5563,1400 INDEPENDENCE AVENUE SW,397399.97,135437.4,38.88677276,-77.02996809,WASHINGTON,DC,20250,291739,6
5564,5205 A STREET SE,406368.86,135505.56,38.88736788,-76.92659155,WASHINGTON,DC,20019,11819,7
5565,4115 ALABAMA AVENUE SE,405000.19,133650.99,38.87067004,-76.94238053,WASHINGTON,DC,20019,26681,7
5566,CONNECTICUT AVENUE NW AND MACOMB STREET NW,395030.65999334,140626.77700623,38.93351023,-77.05731444,WASHINGTON,DC,20008,905350,3
5567,709 11TH STREET NE,400756.23,136821.37,38.89924392,-76.99128213,WASHINGTON,DC,20002,76724,6
5568,1434 C STREET SE,401352.43,135299.18,38.88553076,-76.98441209,WASHINGTON,DC,20003,63514,6
5569,CONNECTICUT AVENUE NW AND VAN NESS STREET NW,394545.29999289,141697.69700723,38.94315451,-77.0629209,WASHINGTON,DC,20008,902252,3
5570,806 H STREET NE,400476.69,136955.18,38.90044953,-76.99450459,WASHINGTON,DC,20002,79824,6
5571,425 L STREET NW,398490.46,137360.94,38.90410326,-77.01740327,WASHINGTON,DC,20001,279770,6
5572,3440 11TH STREET NW,397518.81,140519.45,38.93255428,-77.0286167,WASHINGTON,DC,20010,230927,1
5573,1818 CORCORAN STREET NE,401087.84,138181.47,38.91149583,-76.98745715,WASHINGTON,DC,20002,55406,5
5574,CONNECTICUT AVENUE NW AND WINDOM PLACE NW,394427.46408878,141956.21671947,38.94548259,-77.06428226,WASHINGTON,DC,20008,905091,3
5575,CONNECTICUT AVENUE NW AND VEAZEY TERRACE NW,394490.09000884,141819.56702333,38.94425201,-77.06355874,WASHINGTON,DC,20008,906596,3
5576,1530 OTIS STREET NE,401432.91,140798.7,38.93507218,-76.98347301,WASHINGTON,DC,20017,61036,5
5577,425 7TH STREET SE,400310.62,135026.79,38.88307761,-76.99641996,WASHINGTON,DC,20003,24438,6
5578,1318 W STREET NW,397351.35,139015.74,38.9190079,-77.03054229,WASHINGTON,DC,20009,240322,1
5579,3411 HAYES STREET NE,404236.5,137309.97,38.90363519,-76.95115832,WASHINGTON,DC,20019,309241,7
5580,600 I STREET SE,400149.16,134718.62,38.88030188,-76.99828093,WASHINGTON,DC,20003,289688,6
5581,2601 11TH STREET NW,397675.92,139559.6,38.92390808,-77.02680143,WASHINGTON,DC,20001,231929,1
5582,237 55TH STREET NE,406752.62,136054.09,38.89230638,-76.92216288,WASHINGTON,DC,20019,48127,7
5583,800 RITTENHOUSE STREET NW,397884.11,144093.31,38.96474955,-77.02441455,WASHINGTON,DC,20011,254231,4
5584,421 7TH STREET SE,400310.38,135035.65,38.88315743,-76.99642272,WASHINGTON,DC,20003,25541,6
5585,CORTLAND PLACE NW AND 29TH STREET NW,394955.43000927,140217.36702185,38.92982171,-77.0581791,WASHINGTON,DC,20008,904746,3
5586,2725 13TH STREET NW,397443.58,139736.04,38.92549686,-77.02948144,WASHINGTON,DC,20009,242926,1
5587,1818 M STREET NE,401963.42,137549.67,38.90580284,-76.97736347,WASHINGTON,DC,20002,55413,5
5588,725 EAST CAPITOL STREET SE,400419.95,135744.77,38.88954574,-76.99515944,WASHINGTON,DC,20003,288922,6
5589,4320 VAN NESS STREET NW,392613.24,141677.46,38.94295842,-77.08520732,WASHINGTON,DC,20016,265497,3
5590,246 14TH STREET SE,401279.21,135319.74,38.88571608,-76.98525597,WASHINGTON,DC,20003,46950,6
5591,3200 39TH STREET NW,393298.73,140525.38,38.93258565,-77.07728885,WASHINGTON,DC,20016,222153,3
5592,71 O STREET NW,399007.83,137874.83,38.90873329,-77.01143933,WASHINGTON,DC,20001,236922,5
5593,1216 I STREET NE,400915.04,137073.01,38.90151064,-76.98945102,WASHINGTON,DC,20002,71299,6
5594,4000  - 4099 BLOCK OF KANSAS AVENUE NW,397648.80999999,141376.34000701,38.94027342,-77.02712028,WASHINGTON,DC,20011,814597,4
5595,801 EAST CAPITOL STREET SE,400457.23,135747.96,38.88957412,-76.99472973,WASHINGTON,DC,20003,79613,6
5596,2000 37TH STREET NW,393657.77,138804.78,38.91708861,-77.07313198,WASHINGTON,DC,20007,270259,3
5597,3100 APPLE ROAD NE,403090.44,139711.4,38.92527318,-76.96436018,WASHINGTON,DC,20018,287508,5
5598,1794 LANIER PLACE NW,396263.09,139528.69,38.92362443,-77.04309409,WASHINGTON,DC,20009,235935,1
5599,3061 4TH STREET NE,400041.47,139992.43,38.92780989,-76.99952174,WASHINGTON,DC,20017,333712,5
5600,1111 45TH STREET NE,405481.62,137498.33,38.90532512,-76.9368021,WASHINGTON,DC,20019,307303,7
5601,301 - 499 BLOCK OF ORANGE STREET SE,399763.95055773,130906.67430192,38.84596193,-77.00271916,WASHINGTON,DC,20032,808686,8
5602,724 NORTH CAROLINA AVENUE SE,400409.7,135584.38,38.88810089,-76.99527769,WASHINGTON,DC,20003,77946,6
5603,N STREET NW AND 24TH STREET NW,395541.24997781,137710.61898753,38.90724327,-77.05140655,WASHINGTON,DC,20037,905359,2
5604,2604 36TH STREET NW,393827.68,139581.47,38.92408616,-77.07117974,WASHINGTON,DC,20007,284425,3
5605,119 8TH STREET SE,400416.75,135585.7,38.88811278,-76.99519643,WASHINGTON,DC,20003,72353,6
5606,1752 T STREET NW,396504.36,138611.39,38.91536242,-77.04030709,WASHINGTON,DC,20009,241577,2
5607,3001 13TH STREET NW,397448.57,139986.73,38.92775484,-77.02942483,WASHINGTON,DC,20009,231440,1
5608,4406 14TH STREET NE,401219.04,141699.79,38.94318979,-76.98593816,WASHINGTON,DC,20017,22240,5
5609,4873 F STREET SE,405877.15,134982.49,38.88265896,-76.93226354,WASHINGTON,DC,20019,305196,7
5610,1519 26TH STREET NW,395263.27,138005.89,38.90990206,-77.05461352,WASHINGTON,DC,20007,272628,2
5611,610 OTIS PLACE NW,398295.3,140785.54,38.93495315,-77.01966174,WASHINGTON,DC,20010,228673,1
5612,3704 JENIFER STREET NW,393896.1,143437.92,38.95882697,-77.07042502,WASHINGTON,DC,20015,264188,3
5613,216 14TH STREET NE,401236.23,136073.15,38.89250314,-76.98575,WASHINGTON,DC,20002,51047,6
5614,1139 MORSE STREET NE,400766.94,137362.55,38.90411906,-76.99115806,WASHINGTON,DC,20002,73091,5
5615,30 IVY STREET SE,399309.14,135171.14,38.88437809,-77.00796262,WASHINGTON,DC,20003,42658,6
5616,1002 22ND STREET NW,395746.33,137226.15,38.90288036,-77.04903911,WASHINGTON,DC,20037,242381,2
5617,1300 - 1399 BLOCK OF 7TH STREET NW,398099.07,137783.090007,38.90790537,-77.02191672,WASHINGTON,DC,20001,808571,2
5618,4709 BERKELEY TERRACE NW,391856.68,138909.8,38.91801982,-77.0939015,WASHINGTON,DC,20007,224566,3
5619,1900 - 1999 BLOCK OF TRETO WAY NW,397165.86999999,138713.81000701,38.9162871,-77.03267986,WASHINGTON,DC,20009,816086,2
5620,700 - 799 BLOCK OF O STREET NW,398054.71,137856.770007,38.90856901,-77.02242837,WASHINGTON,DC,20001,814562,2
5621,1356 FAIRMONT STREET NW,397233.23,139606.26,38.92432713,-77.03190674,WASHINGTON,DC,20009,284004,1
5622,123 12TH STREET NE,400871.55,135910.25,38.89103611,-76.98995387,WASHINGTON,DC,20002,70482,6
5623,1509 13TH STREET NW,397451.86,138107.66,38.91082791,-77.02937991,WASHINGTON,DC,20005,225607,2
5624,822 EASTERN AVENUE NE,407047.29,136896.57,38.89989309,-76.91875759,WASHINGTON,DC,20019,310632,7
5625,231 TENNESSEE AVENUE NE,401102.82,136118.64,38.89291278,-76.98728774,WASHINGTON,DC,20002,48713,6
5626,1830 JACKSON STREET NE,401885.56,140273.79,38.93034278,-76.97825365,WASHINGTON,DC,20018,55076,5
5627,1924 47TH STREET NW,392073.75,138623.59,38.91544353,-77.09139514,WASHINGTON,DC,20007,224465,3
5628,630 CONSTITUTION AVENUE NE,400230.72,136038.09,38.89218815,-76.99734051,WASHINGTON,DC,20002,2933,6
5629,559 FOXHALL PLACE SE,400261.36,129578.94,38.83400143,-76.99698978,WASHINGTON,DC,20032,7673,8
5630,ALLISON STREET NW AND 14TH STREET NW,397163.03999532,141908.07700741,38.94506203,-77.0327257,WASHINGTON,DC,20011,903990,4
5631,1902 NAYLOR ROAD SE,401942.79,133951.65,38.87339057,-76.97761149,WASHINGTON,DC,20020,54571,8
5632,600 - 699 BLOCK OF VARNUM STREET NE,400288.05,141631.360007,38.94257382,-76.99667732,WASHINGTON,DC,20017,804410,5
5633,405 8TH STREET SE,400414.92,135074.42,38.88350698,-76.99521783,WASHINGTON,DC,20003,27324,6
5634,2315 SKYLAND PLACE SE,402535.92,132618.2,38.8613768,-76.97078124,WASHINGTON,DC,20020,286846,8
5635,1018 SOUTHERN AVENUE SE,401142.02,129448.56,38.8328262,-76.98684696,WASHINGTON,DC,20032,75485,8
5636,236 14TH STREET SE,401279.33,135347.45,38.8859657,-76.98525454,WASHINGTON,DC,20003,48071,6
5637,730 GRESHAM PLACE NW,397932.52,139835.8,38.92639682,-77.02384313,WASHINGTON,DC,20001,232537,1
5638,14TH STREET SE AND SOUTH CAROLINA AVENUE SE,401257.21001511,135428.84701741,38.88669865,-76.98550934,WASHINGTON,DC,20003,906364,6
5639,3813 VAN NESS STREET NW,393422.63,141725.32,38.94339599,-77.07587135,WASHINGTON,DC,20016,222266,3
5640,1332 SOUTH CAROLINA AVENUE SE,401132.89,135416.98,38.88659225,-76.98694228,WASHINGTON,DC,20003,67111,6
5641,3627 JENIFER STREET NW,394012.88,143480.39,38.95921036,-77.06907802,WASHINGTON,DC,20015,262909,3
5642,1240 - 1299 BLOCK OF 16TH STREET NE,401740.62,137690.170007,38.90706865,-76.97993181,WASHINGTON,DC,20002,813000,5
5643,363 CHAPLIN STREET SE,405049.91,135277.32,38.88532037,-76.94179564,WASHINGTON,DC,20019,32246,7
5644,KENTUCKY AVENUE SE AND SOUTH CAROLINA AVENUE SE,401104.25001498,135376.51700135,38.88622745,-76.98727245,WASHINGTON,DC,20003,904309,6
5645,10 FRANKLIN STREET NE,399269.93,139721.91,38.92537299,-77.00841938,WASHINGTON,DC,20002,76048,5
5646,316 5TH STREET SE,400067.95,135229.31,38.88490238,-76.99921683,WASHINGTON,DC,20003,39283,6
5647,3240 PROSPECT STREET NW,394405.25,137545.6,38.90575056,-77.06450256,WASHINGTON,DC,20007,271986,2
5648,4517 28TH STREET NW,395301.68,142345.91,38.9489985,-77.05420037,WASHINGTON,DC,20008,219450,3
5649,3408 34TH PLACE NW,394121.6,140819.97,38.93524529,-77.06780083,WASHINGTON,DC,20016,221098,3
5650,720 HOBART PLACE NW,397940.16,139946.68,38.92739568,-77.02375536,WASHINGTON,DC,20001,232763,1
5651,3675 JAY STREET NE,404372.31,137542.39,38.90572858,-76.94959112,WASHINGTON,DC,20019,287989,7
5652,400 - 439 BLOCK OF 3RD STREET SW,398682.62294073,135190.52259389,38.88455165,-77.01518369,WASHINGTON,DC,20024,805740,6
5653,2800 14TH STREET NW,397158.11,139752.54,38.92564462,-77.03277364,WASHINGTON,DC,20009,284498,1
5654,3338 VOLTA PLACE NW,394162.1,137966.41,38.90953945,-77.06730944,WASHINGTON,DC,20007,285547,2
